Company,,University of Waterloo,,Tested by,,
2021-03-26,16:43,0.0,19.5,,,
2021-03-26,16:44,0.0,19.6,,,
2021-03-26,16:45,0.0,19.6,,,
2021-03-26,16:46,0.0,19.6,,,
2021-03-26,16:47,0.0,19.7,,,
2021-03-26,16:48,0.0,19.7,,,
2021-03-26,16:49,0.0,19.7,,,
2021-03-26,16:50,0.0,19.8,,,
2021-03-26,16:51,0.0,19.8,,,
2021-03-26,16:52,0.0,19.9,,,
2021-03-26,16:53,0.0,19.9,,,
2021-03-26,16:54,0.0,19.9,,,
2021-03-26,16:55,0.0,20.0,,,
2021-03-26,16:56,0.0,20.0,,,
2021-03-26,16:57,0.0,20.0,,,
2021-03-26,16:58,0.0,20.1,,,
2021-03-26,16:59,0.0,20.1,,,
2021-03-26,17:00,0.0,20.1,,,
2021-03-26,17:01,0.0,20.2,,,
2021-03-26,17:02,0.0,20.2,,,
2021-03-26,17:03,0.0,20.3,,,
2021-03-26,17:04,0.0,20.3,,,
2021-03-26,17:05,0.0,20.3,,,
2021-03-26,17:06,0.0,20.4,,,
2021-03-26,17:07,0.0,20.4,,,
2021-03-26,17:08,0.0,20.4,,,
2021-03-26,17:09,0.0,20.5,,,
2021-03-26,17:10,0.0,20.5,,,
2021-03-26,17:11,0.0,20.5,,,
2021-03-26,17:12,0.0,20.6,,,
2021-03-26,17:13,0.0,20.6,,,
2021-03-26,17:14,20.6,20.7,,,
2021-03-26,17:15,0.0,20.7,,,
2021-03-26,17:16,0.0,20.7,,,
2021-03-26,17:17,0.0,20.7,,,
2021-03-26,17:18,20.7,20.7,,,
2021-03-26,17:19,20.7,20.7,,,
2021-03-26,17:20,20.7,20.7,,,
2021-03-26,17:21,20.7,20.7,,,
2021-03-26,17:22,20.7,20.7,,,
2021-03-26,17:23,20.7,20.7,,,
2021-03-26,17:24,0.0,20.7,,,
2021-03-26,17:25,0.0,20.7,,,
2021-03-26,17:26,20.7,20.8,,,
2021-03-26,17:27,20.7,20.8,,,
2021-03-26,17:28,20.7,20.8,,,
2021-03-26,17:29,20.7,20.8,,,
2021-03-26,17:30,20.8,20.8,,,
2021-03-26,17:31,20.8,20.8,,,
2021-03-26,17:32,20.8,20.8,,,
2021-03-26,17:33,0.0,20.8,,,
2021-03-26,17:34,20.8,20.8,,,
2021-03-26,17:35,20.8,20.8,,,
2021-03-26,17:36,20.8,20.8,,,
2021-03-26,17:37,20.8,20.9,,,
2021-03-26,17:38,20.8,20.9,,,
2021-03-26,17:39,20.8,20.9,,,
2021-03-26,17:40,20.8,20.9,,,
2021-03-26,17:41,0.0,20.9,,,
2021-03-26,17:42,0.0,20.9,,,
2021-03-26,17:43,20.8,20.9,,,
2021-03-26,17:44,20.8,20.9,,,
2021-03-26,17:45,20.8,20.9,,,
2021-03-26,17:46,20.8,20.9,,,
2021-03-26,17:47,20.8,20.9,,,
2021-03-26,17:48,21.0,20.9,,,
2021-03-26,17:49,21.0,21.0,,,
2021-03-26,17:50,0.0,21.0,,,
2021-03-26,17:51,21.0,21.0,,,
2021-03-26,17:52,21.0,21.0,,,
2021-03-26,17:53,21.0,21.0,,,
2021-03-26,17:54,21.0,21.0,,,
2021-03-26,17:55,21.0,21.0,,,
2021-03-26,17:56,21.0,21.0,,,
2021-03-26,17:57,21.0,21.0,,,
2021-03-26,17:58,21.0,21.0,,,
2021-03-26,17:59,0.0,21.0,,,
2021-03-26,18:00,21.0,21.0,,,
2021-03-26,18:01,21.0,21.1,,,
2021-03-26,18:02,21.0,21.1,,,
2021-03-26,18:03,21.0,21.1,,,
2021-03-26,18:04,21.1,21.1,,,
2021-03-26,18:05,21.1,21.1,,,
2021-03-26,18:06,0.0,21.1,,,
2021-03-26,18:07,0.0,21.1,,,
2021-03-26,18:08,21.1,21.1,,,
2021-03-26,18:09,21.1,21.1,,,
2021-03-26,18:10,21.1,21.1,,,
2021-03-26,18:11,21.1,21.1,,,
2021-03-26,18:12,21.1,21.1,,,
2021-03-26,18:13,21.1,21.2,,,
2021-03-26,18:14,21.1,21.2,,,
2021-03-26,18:15,21.1,21.2,,,
2021-03-26,18:16,21.2,21.2,,,
2021-03-26,18:17,21.2,21.2,,,
2021-03-26,18:18,21.2,21.2,,,
2021-03-26,18:19,21.2,21.2,,,
2021-03-26,18:20,21.2,21.2,,,
2021-03-26,18:21,21.2,21.2,,,
2021-03-26,18:22,0.0,21.2,,,
2021-03-26,18:23,21.2,21.2,,,
2021-03-26,18:24,21.2,21.2,,,
2021-03-26,18:25,21.2,21.3,,,
2021-03-26,18:26,21.2,21.3,,,
2021-03-26,18:27,21.2,21.3,,,
2021-03-26,18:28,21.2,21.3,,,
2021-03-26,18:29,21.2,21.3,,,
2021-03-26,18:30,21.2,21.3,,,
2021-03-26,18:31,0.0,21.3,,,
2021-03-26,18:32,21.2,21.3,,,
2021-03-26,18:33,21.2,21.3,,,
2021-03-26,18:34,21.2,21.3,,,
2021-03-26,18:35,21.2,21.3,,,
2021-03-26,18:36,21.2,21.3,,,
2021-03-26,18:37,21.2,21.4,,,
2021-03-26,18:38,21.2,21.3,,,
2021-03-26,18:39,0.0,21.3,,,
2021-03-26,18:40,21.2,21.3,,,
2021-03-26,18:41,21.2,21.3,,,
2021-03-26,18:42,21.3,21.2,,,
2021-03-26,18:43,21.3,21.2,,,
2021-03-26,18:44,21.2,21.2,,,
2021-03-26,18:45,21.2,21.2,,,
2021-03-26,18:46,21.2,21.2,,,
2021-03-26,18:47,0.0,21.1,,,
2021-03-26,18:48,0.0,21.1,,,
2021-03-26,18:49,21.2,21.1,,,
2021-03-26,18:50,21.2,21.1,,,
2021-03-26,18:51,21.2,21.0,,,
2021-03-26,18:52,21.2,21.0,,,
2021-03-26,18:53,21.2,21.0,,,
2021-03-26,18:54,21.1,21.0,,,
2021-03-26,18:55,21.1,21.0,,,
2021-03-26,18:56,0.0,20.9,,,
2021-03-26,18:57,21.1,20.9,,,
2021-03-26,18:58,21.1,20.9,,,
2021-03-26,18:59,21.0,20.9,,,
2021-03-26,19:00,21.0,20.9,,,
2021-03-26,19:01,21.0,20.8,,,
2021-03-26,19:02,20.8,20.8,,,
2021-03-26,19:03,20.8,20.8,,,
2021-03-26,19:04,20.8,20.8,,,
2021-03-26,19:05,0.0,20.7,,,
2021-03-26,19:06,20.7,20.7,,,
2021-03-26,19:07,20.7,20.7,,,
2021-03-26,19:08,20.7,20.7,,,
2021-03-26,19:09,20.7,20.7,,,
2021-03-26,19:10,20.7,20.6,,,
2021-03-26,19:11,20.7,20.6,,,
2021-03-26,19:12,20.7,20.6,,,
2021-03-26,19:13,0.0,20.6,,,
2021-03-26,19:14,20.6,20.5,,,
2021-03-26,19:15,20.6,20.5,,,
2021-03-26,19:16,20.6,20.5,,,
2021-03-26,19:17,20.6,20.5,,,
2021-03-26,19:18,20.6,20.5,,,
2021-03-26,19:19,20.5,20.4,,,
2021-03-26,19:20,20.5,20.4,,,
2021-03-26,19:21,0.0,20.4,,,
2021-03-26,19:22,20.5,20.4,,,
2021-03-26,19:23,20.5,20.4,,,
2021-03-26,19:24,20.5,20.3,,,
2021-03-26,19:25,20.3,20.3,,,
2021-03-26,19:26,0.0,20.3,,,
2021-03-26,19:27,20.3,20.3,,,
2021-03-26,19:28,20.2,20.2,,,
2021-03-26,19:29,20.2,20.2,,,
2021-03-26,19:30,20.2,20.2,,,
2021-03-26,19:31,20.2,20.2,,,
2021-03-26,19:32,20.2,20.2,,,
2021-03-26,19:33,20.2,20.1,,,
2021-03-26,19:34,20.2,20.1,,,
2021-03-26,19:35,20.2,20.1,,,
2021-03-26,19:36,0.0,20.1,,,
2021-03-26,19:37,20.1,20.1,,,
2021-03-26,19:38,20.1,20.0,,,
2021-03-26,19:39,20.1,20.0,,,
2021-03-26,19:40,20.1,19.9,,,
2021-03-26,19:41,20.1,19.9,,,
2021-03-26,19:42,20.0,19.9,,,
2021-03-26,19:43,19.8,19.8,,,
2021-03-26,19:44,19.8,19.8,,,
2021-03-26,19:45,19.8,19.7,,,
2021-03-26,19:46,19.8,19.7,,,
2021-03-26,19:47,19.7,19.7,,,
2021-03-26,19:48,19.7,19.6,,,
2021-03-26,19:49,19.7,19.6,,,
2021-03-26,19:50,0.0,19.5,,,
2021-03-26,19:51,0.0,19.5,,,
2021-03-26,19:52,0.0,19.5,,,
2021-03-26,19:53,0.0,19.4,,,
2021-03-26,19:54,0.0,19.4,,,
2021-03-26,19:55,0.0,19.3,,,
2021-03-26,19:56,0.0,19.3,,,
2021-03-26,19:57,0.0,19.3,,,
2021-03-26,19:58,0.0,19.2,,,
2021-03-26,19:59,0.0,19.2,,,
2021-03-26,20:00,0.0,19.1,,,
2021-03-26,20:01,0.0,19.1,,,
2021-03-26,20:02,0.0,19.1,,,
2021-03-26,20:03,0.0,19.0,,,
2021-03-26,20:04,0.0,19.0,,,
2021-03-26,20:05,0.0,18.9,,,
2021-03-26,20:06,0.0,18.9,,,
2021-03-26,20:07,0.0,18.9,,,
2021-03-26,20:08,0.0,18.8,,,
2021-03-26,20:09,0.0,18.8,,,
2021-03-26,20:10,0.0,18.7,,,
2021-03-26,20:11,0.0,18.7,,,
2021-03-26,20:12,0.0,18.7,,,
2021-03-26,20:13,0.0,18.6,,,
2021-03-26,20:14,0.0,18.6,,,
2021-03-26,20:15,0.0,18.5,,,
2021-03-26,20:16,0.0,18.5,,,
2021-03-26,20:17,0.0,18.5,,,
2021-03-26,20:18,0.0,18.4,,,
2021-03-26,20:19,0.0,18.4,,,
2021-03-26,20:20,0.0,18.3,,,
2021-03-26,20:21,0.0,18.3,,,
2021-03-26,20:22,0.0,18.3,,,
2021-03-26,20:23,0.0,18.2,,,
2021-03-26,20:24,0.0,18.2,,,
2021-03-26,20:25,0.0,18.1,,,
2021-03-26,20:26,0.0,18.1,,,
2021-03-26,20:27,0.0,18.1,,,
2021-03-26,20:28,0.0,18.0,,,
2021-03-26,20:29,0.0,18.0,,,
2021-03-26,20:30,0.0,17.9,,,
2021-03-26,20:31,0.0,17.9,,,
2021-03-26,20:32,0.0,17.9,,,
2021-03-26,20:33,0.0,17.8,,,
2021-03-26,20:34,0.0,17.8,,,
2021-03-26,20:35,0.0,17.7,,,
2021-03-26,20:36,19.3,17.7,,,
2021-03-26,20:37,19.3,17.7,,,
2021-03-26,20:38,19.2,17.7,,,
2021-03-26,20:39,19.2,17.8,,,
2021-03-26,20:40,18.8,17.9,,,
2021-03-26,20:41,18.7,17.9,,,
2021-03-26,20:42,0.0,18.0,,,
2021-03-26,20:43,0.0,18.1,,,
2021-03-26,20:44,18.2,18.1,,,
2021-03-26,20:45,18.2,18.2,,,
2021-03-26,20:46,18.2,18.3,,,
2021-03-26,20:47,18.2,18.4,,,
2021-03-26,20:48,18.2,18.4,,,
2021-03-26,20:49,18.2,18.5,,,
2021-03-26,20:50,18.2,18.6,,,
2021-03-26,20:51,0.0,18.6,,,
2021-03-26,20:52,0.0,18.7,,,
2021-03-26,20:53,18.2,18.8,,,
2021-03-26,20:54,18.2,18.8,,,
2021-03-26,20:55,18.3,18.9,,,
2021-03-26,20:56,18.3,19.0,,,
2021-03-26,20:57,18.5,19.1,,,
2021-03-26,20:58,18.5,19.1,,,
2021-03-26,20:59,0.0,19.2,,,
2021-03-26,21:00,0.0,19.3,,,
2021-03-26,21:01,18.7,19.3,,,
2021-03-26,21:02,18.7,19.4,,,
2021-03-26,21:03,18.7,19.5,,,
2021-03-26,21:04,19.0,19.5,,,
2021-03-26,21:05,19.2,19.6,,,
2021-03-26,21:06,19.2,19.7,,,
2021-03-26,21:07,19.2,19.8,,,
2021-03-26,21:08,0.0,19.8,,,
2021-03-26,21:09,0.0,19.9,,,
2021-03-26,21:10,0.0,20.0,,,
2021-03-26,21:11,0.0,20.0,,,
2021-03-26,21:12,0.0,20.1,,,
2021-03-26,21:13,0.0,20.2,,,
2021-03-26,21:14,0.0,20.2,,,
2021-03-26,21:15,0.0,20.3,,,
2021-03-26,21:16,0.0,20.4,,,
2021-03-26,21:17,0.0,20.5,,,
2021-03-26,21:18,0.0,20.5,,,
2021-03-26,21:19,0.0,20.6,,,
2021-03-26,21:20,0.0,20.7,,,
2021-03-26,21:21,0.0,20.7,,,
2021-03-26,21:22,0.0,20.8,,,
2021-03-26,21:23,0.0,20.9,,,
2021-03-26,21:24,0.0,20.9,,,
2021-03-26,21:25,0.0,21.0,,,
2021-03-26,21:26,19.7,21.1,,,
2021-03-26,21:27,19.8,21.2,,,
2021-03-26,21:28,19.8,21.2,,,
2021-03-26,21:29,20.0,21.3,,,
2021-03-26,21:30,20.2,21.4,,,
2021-03-26,21:31,20.6,21.4,,,
2021-03-26,21:32,20.7,21.5,,,
2021-03-26,21:33,20.8,21.6,,,
2021-03-26,21:34,0.0,21.6,,,
2021-03-26,21:35,21.2,21.7,,,
2021-03-26,21:36,21.3,21.8,,,
2021-03-26,21:37,21.5,21.9,,,
2021-03-26,21:38,21.6,21.9,,,
2021-03-26,21:39,21.7,21.9,,,
2021-03-26,21:40,21.7,21.9,,,
2021-03-26,21:41,21.7,21.9,,,
2021-03-26,21:42,0.0,21.9,,,
2021-03-26,21:43,21.8,21.9,,,
2021-03-26,21:44,22.0,21.9,,,
2021-03-26,21:45,22.0,21.9,,,
2021-03-26,21:46,22.0,22.0,,,
2021-03-26,21:47,22.0,22.0,,,
2021-03-26,21:48,22.1,22.0,,,
2021-03-26,21:49,22.1,22.0,,,
2021-03-26,21:50,22.2,22.0,,,
2021-03-26,21:51,0.0,22.0,,,
2021-03-26,21:52,22.2,22.0,,,
2021-03-26,21:53,22.2,22.0,,,
2021-03-26,21:54,22.2,22.0,,,
2021-03-26,21:55,22.2,22.1,,,
2021-03-26,21:56,22.2,22.1,,,
2021-03-26,21:57,22.2,22.1,,,
2021-03-26,21:58,22.2,22.1,,,
2021-03-26,21:59,22.2,22.1,,,
2021-03-26,22:00,22.2,22.1,,,
2021-03-26,22:01,22.2,22.1,,,
2021-03-26,22:02,22.2,22.1,,,
2021-03-26,22:03,22.2,22.2,,,
2021-03-26,22:04,22.2,22.2,,,
2021-03-26,22:05,22.2,22.2,,,
2021-03-26,22:06,22.2,22.2,,,
2021-03-26,22:07,0.0,22.2,,,
2021-03-26,22:08,0.0,22.2,,,
2021-03-26,22:09,22.3,22.2,,,
2021-03-26,22:10,22.3,22.2,,,
2021-03-26,22:11,22.3,22.2,,,
2021-03-26,22:12,22.3,22.3,,,
2021-03-26,22:13,22.3,22.3,,,
2021-03-26,22:14,22.3,22.3,,,
2021-03-26,22:15,0.0,22.3,,,
2021-03-26,22:16,0.0,22.3,,,
2021-03-26,22:17,22.3,22.3,,,
2021-03-26,22:18,22.3,22.3,,,
2021-03-26,22:19,22.3,22.3,,,
2021-03-26,22:20,22.3,22.4,,,
2021-03-26,22:21,22.3,22.4,,,
2021-03-26,22:22,22.3,22.4,,,
2021-03-26,22:23,0.0,22.4,,,
2021-03-26,22:24,22.3,22.4,,,
2021-03-26,22:25,22.5,22.4,,,
2021-03-26,22:26,22.5,22.4,,,
2021-03-26,22:27,0.0,22.4,,,
2021-03-26,22:28,22.5,22.4,,,
2021-03-26,22:29,22.5,22.5,,,
2021-03-26,22:30,22.5,22.5,,,
2021-03-26,22:31,0.0,22.5,,,
2021-03-26,22:32,0.0,22.5,,,
2021-03-26,22:33,0.0,22.5,,,
2021-03-26,22:34,22.6,22.5,,,
2021-03-26,22:35,22.6,22.5,,,
2021-03-26,22:36,22.6,22.5,,,
2021-03-26,22:37,22.6,22.6,,,
2021-03-26,22:38,22.6,22.6,,,
2021-03-26,22:39,0.0,22.6,,,
2021-03-26,22:40,0.0,22.6,,,
2021-03-26,22:41,0.0,22.6,,,
2021-03-26,22:42,22.6,22.6,,,
2021-03-26,22:43,22.6,22.6,,,
2021-03-26,22:44,22.7,22.7,,,
2021-03-26,22:45,22.7,22.7,,,
2021-03-26,22:46,22.7,22.7,,,
2021-03-26,22:47,22.7,22.7,,,
2021-03-26,22:48,22.7,22.7,,,
2021-03-26,22:49,22.7,22.7,,,
2021-03-26,22:50,22.7,22.7,,,
2021-03-26,22:51,0.0,22.8,,,
2021-03-26,22:52,22.7,22.8,,,
2021-03-26,22:53,22.7,22.8,,,
2021-03-26,22:54,22.7,22.8,,,
2021-03-26,22:55,0.0,22.8,,,
2021-03-26,22:56,0.0,22.8,,,
2021-03-26,22:57,0.0,22.8,,,
2021-03-26,22:58,0.0,22.9,,,
2021-03-26,22:59,0.0,22.9,,,
2021-03-26,23:00,0.0,22.9,,,
2021-03-26,23:01,0.0,22.9,,,
2021-03-26,23:02,0.0,22.9,,,
