Company,,University of Waterloo,,Tested by,,
2022-10-27,14:08,38.0,38.1,,,
2022-10-27,14:09,38.0,38.2,,,
2022-10-27,14:10,38.0,38.2,,,
2022-10-27,14:11,38.0,38.2,,,
2022-10-27,14:12,38.2,38.2,,,
2022-10-27,14:13,38.2,38.2,,,
2022-10-27,14:14,38.2,38.2,,,
2022-10-27,14:15,38.2,38.2,,,
2022-10-27,14:16,38.2,38.2,,,
2022-10-27,14:17,38.2,38.2,,,
2022-10-27,14:18,38.2,38.2,,,
2022-10-27,14:19,38.2,38.2,,,
2022-10-27,14:20,38.2,38.2,,,
2022-10-27,14:21,38.2,38.3,,,
2022-10-27,14:22,38.2,38.3,,,
2022-10-27,14:23,38.2,38.3,,,
2022-10-27,14:24,38.2,38.3,,,
2022-10-27,14:25,38.2,38.3,,,
2022-10-27,14:26,38.2,38.3,,,
2022-10-27,14:27,38.2,38.3,,,
2022-10-27,14:28,38.2,38.3,,,
2022-10-27,14:29,38.2,38.3,,,
2022-10-27,14:30,38.2,38.3,,,
2022-10-27,14:31,38.2,38.3,,,
2022-10-27,14:32,38.2,38.3,,,
2022-10-27,14:33,38.2,38.4,,,
2022-10-27,14:34,38.2,38.4,,,
2022-10-27,14:35,38.2,38.4,,,
2022-10-27,14:36,38.4,38.4,,,
2022-10-27,14:37,38.4,38.4,,,
2022-10-27,14:38,38.4,38.4,,,
2022-10-27,14:39,38.4,38.4,,,
2022-10-27,14:40,38.4,38.4,,,
2022-10-27,14:41,38.4,38.4,,,
2022-10-27,14:42,38.4,38.4,,,
2022-10-27,14:43,38.4,38.4,,,
2022-10-27,14:44,38.4,38.4,,,
2022-10-27,14:45,38.4,38.5,,,
2022-10-27,14:46,38.4,38.5,,,
2022-10-27,14:47,38.4,38.5,,,
2022-10-27,14:48,38.5,38.5,,,
2022-10-27,14:49,38.5,38.5,,,
2022-10-27,14:50,38.5,38.5,,,
2022-10-27,14:51,38.5,38.5,,,
2022-10-27,14:52,38.5,38.5,,,
2022-10-27,14:53,38.5,38.5,,,
2022-10-27,14:54,38.5,38.5,,,
2022-10-27,14:55,38.5,38.5,,,
2022-10-27,14:56,38.5,38.5,,,
2022-10-27,14:57,38.5,38.6,,,
2022-10-27,14:58,38.5,38.6,,,
2022-10-27,14:59,38.5,38.6,,,
2022-10-27,15:00,38.5,38.6,,,
2022-10-27,15:01,38.5,38.6,,,
2022-10-27,15:02,38.5,38.6,,,
2022-10-27,15:03,38.5,38.6,,,
2022-10-27,15:04,38.5,38.6,,,
2022-10-27,15:05,38.5,38.6,,,
2022-10-27,15:06,38.5,38.6,,,
2022-10-27,15:07,38.5,38.6,,,
2022-10-27,15:08,38.5,38.6,,,
2022-10-27,15:09,38.5,38.7,,,
2022-10-27,15:10,38.5,38.6,,,
2022-10-27,15:11,38.5,38.6,,,
2022-10-27,15:12,38.5,38.6,,,
2022-10-27,15:13,38.5,38.6,,,
2022-10-27,15:14,38.5,38.6,,,
2022-10-27,15:15,38.5,38.6,,,
2022-10-27,15:16,38.5,38.6,,,
2022-10-27,15:17,38.5,38.6,,,
2022-10-27,15:18,38.5,38.6,,,
2022-10-27,15:19,38.5,38.6,,,
2022-10-27,15:20,38.5,38.6,,,
2022-10-27,15:21,38.5,38.6,,,
2022-10-27,15:22,38.5,38.6,,,
2022-10-27,15:23,38.5,38.6,,,
2022-10-27,15:24,38.5,38.6,,,
2022-10-27,15:25,38.5,38.5,,,
2022-10-27,15:26,38.5,38.5,,,
2022-10-27,15:27,38.5,38.5,,,
2022-10-27,15:28,38.5,38.5,,,
2022-10-27,15:29,38.5,38.5,,,
2022-10-27,15:30,38.5,38.5,,,
2022-10-27,15:31,38.5,38.5,,,
2022-10-27,15:32,38.5,38.5,,,
2022-10-27,15:33,38.5,38.5,,,
2022-10-27,15:34,38.5,38.5,,,
2022-10-27,15:35,38.5,38.5,,,
2022-10-27,15:36,38.5,38.5,,,
2022-10-27,15:37,38.5,38.5,,,
2022-10-27,15:38,38.5,38.5,,,
2022-10-27,15:39,38.5,38.5,,,
2022-10-27,15:40,38.5,38.4,,,
2022-10-27,15:41,38.5,38.4,,,
2022-10-27,15:42,38.5,38.4,,,
2022-10-27,15:43,38.4,38.4,,,
2022-10-27,15:44,38.4,38.4,,,
2022-10-27,15:45,38.4,38.4,,,
2022-10-27,15:46,38.4,38.4,,,
2022-10-27,15:47,38.4,38.4,,,
2022-10-27,15:48,38.4,38.4,,,
2022-10-27,15:49,38.4,38.4,,,
2022-10-27,15:50,38.4,38.4,,,
2022-10-27,15:51,38.4,38.4,,,
2022-10-27,15:52,38.4,38.4,,,
2022-10-27,15:53,38.4,38.4,,,
2022-10-27,15:54,38.4,38.4,,,
2022-10-27,15:55,38.4,38.3,,,
2022-10-27,15:56,38.4,38.3,,,
2022-10-27,15:57,38.2,38.3,,,
2022-10-27,15:58,38.2,38.3,,,
2022-10-27,15:59,38.2,38.3,,,
2022-10-27,16:00,38.2,38.3,,,
2022-10-27,16:01,38.2,38.3,,,
2022-10-27,16:02,38.2,38.3,,,
2022-10-27,16:03,38.2,38.3,,,
2022-10-27,16:04,38.2,38.3,,,
2022-10-27,16:05,38.2,38.3,,,
2022-10-27,16:06,38.2,38.3,,,
2022-10-27,16:07,38.2,38.3,,,
2022-10-27,16:08,38.2,38.3,,,
2022-10-27,16:09,38.2,38.3,,,
2022-10-27,16:10,38.2,38.3,,,
2022-10-27,16:11,38.2,38.3,,,
2022-10-27,16:12,38.2,38.3,,,
2022-10-27,16:13,38.2,38.3,,,
2022-10-27,16:14,38.2,38.3,,,
2022-10-27,16:15,38.2,38.3,,,
2022-10-27,16:16,38.2,38.3,,,
2022-10-27,16:17,38.2,38.4,,,
2022-10-27,16:18,38.2,38.4,,,
2022-10-27,16:19,38.2,38.4,,,
2022-10-27,16:20,38.4,38.4,,,
2022-10-27,16:21,38.4,38.4,,,
2022-10-27,16:22,38.4,38.4,,,
2022-10-27,16:23,38.4,38.4,,,
2022-10-27,16:24,38.4,38.5,,,
2022-10-27,16:25,38.4,38.5,,,
2022-10-27,16:26,38.4,38.5,,,
2022-10-27,16:27,38.5,38.5,,,
2022-10-27,16:28,38.5,38.5,,,
2022-10-27,16:29,38.5,38.5,,,
2022-10-27,16:30,38.5,38.5,,,
2022-10-27,16:31,38.5,38.5,,,
2022-10-27,16:32,38.5,38.6,,,
2022-10-27,16:33,38.5,38.6,,,
2022-10-27,16:34,38.5,38.6,,,
2022-10-27,16:35,38.5,38.6,,,
2022-10-27,16:36,38.5,38.6,,,
2022-10-27,16:37,38.5,38.6,,,
2022-10-27,16:38,38.5,38.6,,,
2022-10-27,16:39,38.5,38.7,,,
2022-10-27,16:40,38.5,38.7,,,
2022-10-27,16:41,38.5,38.7,,,
2022-10-27,16:42,38.5,38.7,,,
2022-10-27,16:43,38.7,38.7,,,
2022-10-27,16:44,38.7,38.7,,,
2022-10-27,16:45,38.7,38.7,,,
2022-10-27,16:46,38.7,38.7,,,
2022-10-27,16:47,38.7,38.8,,,
2022-10-27,16:48,38.7,38.8,,,
2022-10-27,16:49,38.7,38.8,,,
2022-10-27,16:50,38.7,38.8,,,
2022-10-27,16:51,38.7,38.8,,,
2022-10-27,16:52,38.7,38.8,,,
2022-10-27,16:53,38.7,38.8,,,
2022-10-27,16:54,38.7,38.9,,,
2022-10-27,16:55,38.7,38.9,,,
2022-10-27,16:56,38.7,38.9,,,
2022-10-27,16:57,38.9,38.9,,,
2022-10-27,16:58,38.9,38.9,,,
2022-10-27,16:59,38.9,38.9,,,
2022-10-27,17:00,38.9,38.9,,,
2022-10-27,17:01,38.9,38.9,,,
2022-10-27,17:02,38.9,39.0,,,
2022-10-27,17:03,38.9,39.0,,,
2022-10-27,17:04,39.0,39.0,,,
2022-10-27,17:05,39.0,39.0,,,
2022-10-27,17:06,39.0,39.0,,,
2022-10-27,17:07,39.0,39.0,,,
2022-10-27,17:08,39.0,39.0,,,
2022-10-27,17:09,39.0,39.1,,,
2022-10-27,17:10,39.0,39.1,,,
2022-10-27,17:11,39.0,39.1,,,
2022-10-27,17:12,39.0,39.1,,,
2022-10-27,17:13,39.0,39.1,,,
2022-10-27,17:14,39.0,39.1,,,
2022-10-27,17:15,39.0,39.1,,,
2022-10-27,17:16,39.0,39.1,,,
2022-10-27,17:17,39.0,39.1,,,
2022-10-27,17:18,39.0,39.1,,,
2022-10-27,17:19,39.0,39.1,,,
2022-10-27,17:20,39.0,39.1,,,
2022-10-27,17:21,39.0,39.1,,,
2022-10-27,17:22,39.0,39.1,,,
2022-10-27,17:23,39.0,39.1,,,
2022-10-27,17:24,39.0,39.2,,,
2022-10-27,17:25,39.0,39.2,,,
2022-10-27,17:26,39.0,39.2,,,
2022-10-27,17:27,39.2,39.2,,,
2022-10-27,17:28,39.2,39.2,,,
2022-10-27,17:29,39.2,39.2,,,
2022-10-27,17:30,39.2,39.2,,,
2022-10-27,17:31,39.2,39.2,,,
2022-10-27,17:32,39.2,39.2,,,
2022-10-27,17:33,39.2,39.2,,,
2022-10-27,17:34,39.2,39.2,,,
2022-10-27,17:35,39.2,39.2,,,
2022-10-27,17:36,39.2,39.2,,,
2022-10-27,17:37,39.2,39.2,,,
2022-10-27,17:38,39.2,39.2,,,
2022-10-27,17:39,39.2,39.3,,,
2022-10-27,17:40,39.2,39.3,,,
2022-10-27,17:41,39.2,39.3,,,
2022-10-27,17:42,39.2,39.3,,,
2022-10-27,17:43,39.2,39.3,,,
2022-10-27,17:44,39.2,39.3,,,
2022-10-27,17:45,39.2,39.3,,,
2022-10-27,17:46,39.2,39.3,,,
2022-10-27,17:47,39.2,39.3,,,
2022-10-27,17:48,39.2,39.3,,,
2022-10-27,17:49,39.2,39.3,,,
2022-10-27,17:50,39.2,39.3,,,
2022-10-27,17:51,39.2,39.3,,,
2022-10-27,17:52,39.2,39.3,,,
2022-10-27,17:53,39.2,39.3,,,
2022-10-27,17:54,39.2,39.4,,,
2022-10-27,17:55,39.2,39.4,,,
2022-10-27,17:56,39.2,39.4,,,
2022-10-27,17:57,39.2,39.4,,,
2022-10-27,17:58,39.4,39.4,,,
2022-10-27,17:59,39.4,39.4,,,
2022-10-27,18:00,39.4,39.4,,,
2022-10-27,18:01,39.4,39.4,,,
2022-10-27,18:02,39.4,39.4,,,
2022-10-27,18:03,39.4,39.4,,,
2022-10-27,18:04,39.4,39.4,,,
2022-10-27,18:05,39.4,39.4,,,
2022-10-27,18:06,39.4,39.4,,,
2022-10-27,18:07,39.4,39.4,,,
2022-10-27,18:08,39.4,39.4,,,
2022-10-27,18:09,39.4,39.5,,,
2022-10-27,18:10,39.4,39.5,,,
2022-10-27,18:11,39.4,39.5,,,
2022-10-27,18:12,39.5,39.5,,,
2022-10-27,18:13,39.5,39.5,,,
2022-10-27,18:14,39.5,39.5,,,
2022-10-27,18:15,39.5,39.5,,,
2022-10-27,18:16,39.5,39.5,,,
2022-10-27,18:17,39.5,39.5,,,
2022-10-27,18:18,39.5,39.5,,,
2022-10-27,18:19,39.5,39.5,,,
2022-10-27,18:20,39.5,39.5,,,
2022-10-27,18:21,39.5,39.5,,,
2022-10-27,18:22,39.5,39.5,,,
2022-10-27,18:23,39.5,39.5,,,
2022-10-27,18:24,39.5,39.5,,,
2022-10-27,18:25,39.5,39.5,,,
2022-10-27,18:26,39.5,39.5,,,
2022-10-27,18:27,39.5,39.5,,,
2022-10-27,18:28,39.5,39.5,,,
2022-10-27,18:29,39.5,39.5,,,
2022-10-27,18:30,39.5,39.5,,,
2022-10-27,18:31,39.5,39.5,,,
2022-10-27,18:32,39.5,39.5,,,
2022-10-27,18:33,39.5,39.5,,,
2022-10-27,18:34,39.5,39.5,,,
2022-10-27,18:35,39.5,39.5,,,
2022-10-27,18:36,39.5,39.5,,,
2022-10-27,18:37,39.5,39.5,,,
2022-10-27,18:38,39.5,39.5,,,
2022-10-27,18:39,39.5,39.5,,,
2022-10-27,18:40,39.5,39.5,,,
2022-10-27,18:41,39.5,39.5,,,
2022-10-27,18:42,39.5,39.5,,,
2022-10-27,18:43,39.5,39.5,,,
2022-10-27,18:44,39.5,39.5,,,
2022-10-27,18:45,39.5,39.5,,,
2022-10-27,18:46,39.5,39.5,,,
2022-10-27,18:47,39.5,39.5,,,
2022-10-27,18:48,39.5,39.5,,,
2022-10-27,18:49,39.5,39.5,,,
2022-10-27,18:50,39.5,39.5,,,
2022-10-27,18:51,39.5,39.5,,,
2022-10-27,18:52,39.5,39.5,,,
2022-10-27,18:53,39.5,39.5,,,
2022-10-27,18:54,39.5,39.5,,,
2022-10-27,18:55,39.5,39.5,,,
2022-10-27,18:56,39.5,39.5,,,
2022-10-27,18:57,39.5,39.5,,,
2022-10-27,18:58,39.5,39.5,,,
2022-10-27,18:59,39.5,39.5,,,
2022-10-27,19:00,39.5,39.5,,,
2022-10-27,19:01,39.5,39.5,,,
2022-10-27,19:02,39.5,39.5,,,
2022-10-27,19:03,39.5,39.5,,,
2022-10-27,19:04,39.5,39.5,,,
2022-10-27,19:05,39.5,39.5,,,
2022-10-27,19:06,39.5,39.5,,,
2022-10-27,19:07,39.5,39.5,,,
2022-10-27,19:08,39.5,39.5,,,
2022-10-27,19:09,39.5,39.6,,,
2022-10-27,19:10,39.5,39.6,,,
2022-10-27,19:11,39.5,39.6,,,
2022-10-27,19:12,39.5,39.6,,,
2022-10-27,19:13,39.5,39.6,,,
2022-10-27,19:14,39.5,39.6,,,
2022-10-27,19:15,39.5,39.6,,,
2022-10-27,19:16,39.5,39.6,,,
2022-10-27,19:17,39.5,39.6,,,
2022-10-27,19:18,39.5,39.6,,,
2022-10-27,19:19,39.5,39.6,,,
2022-10-27,19:20,39.5,39.6,,,
2022-10-27,19:21,39.5,39.6,,,
2022-10-27,19:22,39.5,39.6,,,
2022-10-27,19:23,39.5,39.6,,,
2022-10-27,19:24,39.5,39.6,,,
2022-10-27,19:25,39.5,39.6,,,
2022-10-27,19:26,39.5,39.6,,,
2022-10-27,19:27,39.5,39.6,,,
2022-10-27,19:28,39.5,39.6,,,
2022-10-27,19:29,39.5,39.6,,,
2022-10-27,19:30,39.5,39.6,,,
2022-10-27,19:31,39.5,39.6,,,
2022-10-27,19:32,39.5,39.6,,,
2022-10-27,19:33,39.5,39.6,,,
2022-10-27,19:34,39.5,39.6,,,
2022-10-27,19:35,39.5,39.6,,,
2022-10-27,19:36,39.5,39.6,,,
2022-10-27,19:37,39.5,39.6,,,
2022-10-27,19:38,39.5,39.6,,,
2022-10-27,19:39,39.5,39.6,,,
2022-10-27,19:40,39.5,39.6,,,
2022-10-27,19:41,39.5,39.6,,,
2022-10-27,19:42,39.5,39.6,,,
2022-10-27,19:43,39.5,39.6,,,
2022-10-27,19:44,39.5,39.6,,,
2022-10-27,19:45,39.5,39.6,,,
2022-10-27,19:46,39.5,39.6,,,
2022-10-27,19:47,39.5,39.6,,,
2022-10-27,19:48,39.5,39.6,,,
2022-10-27,19:49,39.5,39.6,,,
2022-10-27,19:50,39.5,39.6,,,
2022-10-27,19:51,39.5,39.6,,,
2022-10-27,19:52,39.5,39.6,,,
2022-10-27,19:53,39.5,39.6,,,
2022-10-27,19:54,39.5,39.6,,,
2022-10-27,19:55,39.5,39.6,,,
2022-10-27,19:56,39.5,39.6,,,
2022-10-27,19:57,39.5,39.6,,,
2022-10-27,19:58,39.5,39.6,,,
2022-10-27,19:59,39.5,39.6,,,
2022-10-27,20:00,39.5,39.6,,,
2022-10-27,20:01,39.5,39.6,,,
2022-10-27,20:02,39.5,39.6,,,
2022-10-27,20:03,39.5,39.6,,,
2022-10-27,20:04,39.5,39.6,,,
2022-10-27,20:05,39.5,39.6,,,
2022-10-27,20:06,39.5,39.6,,,
2022-10-27,20:07,39.5,39.6,,,
2022-10-27,20:08,39.5,39.6,,,
2022-10-27,20:09,39.5,39.6,,,
2022-10-27,20:10,39.5,39.6,,,
2022-10-27,20:11,39.5,39.6,,,
2022-10-27,20:12,39.5,39.6,,,
2022-10-27,20:13,39.5,39.6,,,
2022-10-27,20:14,39.5,39.6,,,
2022-10-27,20:15,39.5,39.6,,,
2022-10-27,20:16,39.5,39.6,,,
2022-10-27,20:17,39.5,39.6,,,
2022-10-27,20:18,39.5,39.6,,,
2022-10-27,20:19,39.5,39.6,,,
2022-10-27,20:20,39.5,39.6,,,
2022-10-27,20:21,39.5,39.6,,,
2022-10-27,20:22,39.5,39.6,,,
2022-10-27,20:23,39.5,39.6,,,
2022-10-27,20:24,39.5,39.6,,,
2022-10-27,20:25,39.5,39.6,,,
2022-10-27,20:26,39.5,39.6,,,
2022-10-27,20:27,39.5,39.6,,,
2022-10-27,20:28,39.5,39.6,,,
2022-10-27,20:29,39.5,39.6,,,
2022-10-27,20:30,39.5,39.6,,,
2022-10-27,20:31,39.5,39.6,,,
2022-10-27,20:32,39.5,39.6,,,
2022-10-27,20:33,39.5,39.6,,,
2022-10-27,20:34,39.5,39.6,,,
2022-10-27,20:35,39.5,39.6,,,
2022-10-27,20:36,39.5,39.6,,,
2022-10-27,20:37,39.5,39.6,,,
2022-10-27,20:38,39.5,39.6,,,
2022-10-27,20:39,39.5,39.6,,,
2022-10-27,20:40,39.5,39.6,,,
2022-10-27,20:41,39.5,39.6,,,
2022-10-27,20:42,39.5,39.6,,,
2022-10-27,20:43,39.5,39.6,,,
2022-10-27,20:44,39.5,39.6,,,
2022-10-27,20:45,39.5,39.6,,,
2022-10-27,20:46,39.5,39.6,,,
2022-10-27,20:47,39.5,39.6,,,
2022-10-27,20:48,39.5,39.6,,,
2022-10-27,20:49,39.5,39.6,,,
2022-10-27,20:50,39.5,39.6,,,
2022-10-27,20:51,39.5,39.6,,,
2022-10-27,20:52,39.5,39.6,,,
2022-10-27,20:53,39.5,39.6,,,
2022-10-27,20:54,39.5,39.6,,,
2022-10-27,20:55,39.5,39.6,,,
2022-10-27,20:56,39.5,39.6,,,
2022-10-27,20:57,39.5,39.6,,,
2022-10-27,20:58,39.5,39.6,,,
2022-10-27,20:59,39.5,39.6,,,
2022-10-27,21:00,39.5,39.6,,,
2022-10-27,21:01,39.5,39.6,,,
2022-10-27,21:02,39.5,39.6,,,
2022-10-27,21:03,39.5,39.6,,,
2022-10-27,21:04,39.5,39.6,,,
2022-10-27,21:05,39.5,39.6,,,
2022-10-27,21:06,39.5,39.6,,,
2022-10-27,21:07,39.5,39.6,,,
2022-10-27,21:08,39.5,39.6,,,
2022-10-27,21:09,39.5,39.6,,,
2022-10-27,21:10,39.5,39.6,,,
2022-10-27,21:11,39.5,39.6,,,
2022-10-27,21:12,39.5,39.6,,,
2022-10-27,21:13,39.5,39.6,,,
2022-10-27,21:14,39.5,39.6,,,
2022-10-27,21:15,39.5,39.6,,,
2022-10-27,21:16,39.5,39.6,,,
2022-10-27,21:17,39.5,39.6,,,
2022-10-27,21:18,39.5,39.6,,,
2022-10-27,21:19,39.5,39.6,,,
2022-10-27,21:20,39.5,39.6,,,
2022-10-27,21:21,39.5,39.6,,,
2022-10-27,21:22,39.5,39.6,,,
2022-10-27,21:23,39.5,39.6,,,
2022-10-27,21:24,39.5,39.7,,,
2022-10-27,21:25,39.5,39.7,,,
2022-10-27,21:26,39.5,39.7,,,
2022-10-27,21:27,39.5,39.7,,,
2022-10-27,21:28,39.5,39.7,,,
2022-10-27,21:29,39.7,39.7,,,
2022-10-27,21:30,39.7,39.7,,,
2022-10-27,21:31,39.7,39.7,,,
2022-10-27,21:32,39.7,39.7,,,
2022-10-27,21:33,39.7,39.7,,,
2022-10-27,21:34,39.7,39.7,,,
